,Course,Daytime/evening attendance,Mother's occupation,Tuition fees up to date,Scholarship holder,Age at enrollment,credits_enrolled_anual,evaluations_anual,credits_approved_anual,mean_grade_anual,Clasificador(Target)
3834,15,1,5,1,1,19,12,19,10,13.166666666666668,0
3835,4,1,2,1,0,30,24,28,8,11.9,1
3836,15,1,10,0,0,22,9,12,3,6.0,1
3837,9,1,2,0,0,19,10,20,7,10.666666666666668,1
3838,9,1,10,1,0,21,10,19,2,10.0,1
3839,2,1,10,0,0,22,0,0,0,0.0,1
3840,11,1,10,1,1,19,12,19,9,11.416666666666666,0
3841,10,1,8,1,0,20,12,25,7,11.541666666666668,0
3842,4,1,3,1,0,35,12,23,3,5.875,1
3843,9,1,10,1,0,20,10,15,2,10.5,1
3844,8,1,5,1,0,21,10,13,8,13.4,0
3845,6,1,13,0,0,27,10,10,0,0.0,1
3846,15,1,10,0,0,26,12,27,3,6.0,1
3847,15,1,4,0,0,20,11,20,0,0.0,1
3848,4,1,7,0,0,28,18,36,13,11.744444444444444,1
3849,15,1,10,1,0,19,12,12,12,13.75,0
3850,17,0,10,0,0,47,10,10,0,0.0,1
3851,15,1,5,0,0,55,12,17,10,11.9,1
3852,4,1,6,1,0,39,12,16,2,5.5,1
3853,4,1,10,1,0,35,29,29,26,10.654761904761903,1
3854,10,1,1,0,0,32,12,22,2,5.5,1
3855,15,1,3,1,0,20,12,12,12,16.75,0
3856,11,1,10,1,0,36,12,17,11,13.385714285714286,0
3857,17,0,10,1,1,34,10,25,10,14.544642857142858,0
3858,14,1,1,1,0,21,10,13,0,0.0,1
3859,17,0,4,1,1,42,10,28,2,10.5,1
3860,4,1,10,1,0,25,12,28,5,11.375,1
3861,15,1,7,1,1,18,12,6,1,5.5,1
3862,15,1,10,1,1,18,12,12,11,12.416666666666668,0
3863,10,1,10,1,0,19,12,17,12,11.491071428571429,0
3864,6,1,5,0,0,34,12,21,5,11.416666666666668,1
3865,15,1,5,1,0,20,12,27,2,6.0,1
3866,12,1,8,1,0,20,14,15,0,0.0,1
3867,12,1,5,1,0,21,16,16,14,14.54,0
3868,4,1,4,1,0,19,12,23,10,12.583333333333332,0
3869,6,1,5,0,0,31,10,25,7,12.583333333333332,1
3870,14,1,5,1,0,21,12,17,11,14.541666666666668,0
3871,9,1,10,1,1,20,10,15,10,12.020833333333332,0
3872,12,1,5,1,0,22,14,14,12,12.733333333333334,0
3873,5,1,4,0,0,19,12,15,4,6.25,1
3874,8,1,12,0,0,41,10,10,0,0.0,1
3875,12,1,1,1,0,27,14,14,0,0.0,1
3876,12,1,5,1,0,19,15,15,14,13.607142857142856,1
3877,12,1,5,1,1,20,16,16,16,14.2,0
3878,12,1,6,1,1,19,14,14,12,13.55,0
3879,17,0,10,1,0,35,10,11,10,11.383333333333333,0
3880,15,1,8,1,0,22,12,14,12,14.428571428571429,0
3881,11,1,6,1,1,20,12,12,12,14.416666666666668,0
3882,14,1,10,0,0,18,12,16,8,11.053571428571429,1
3883,10,1,10,1,1,18,12,16,9,10.725,0
3884,12,1,10,1,0,30,16,16,14,15.675714285714283,0
3885,10,1,10,1,1,18,12,17,12,11.416666666666668,0
3886,11,1,8,1,1,20,12,13,11,14.75,0
3887,10,1,10,1,1,19,12,23,8,10.575,0
3888,6,1,6,1,0,19,10,14,10,13.166666666666668,0
3889,13,1,4,1,1,21,15,15,15,13.183928571428572,0
3890,16,1,20,1,0,21,14,15,13,12.75,0
3891,14,1,10,1,0,18,12,13,12,13.797619047619047,0
3892,9,1,6,1,1,18,10,18,8,13.375,0
3893,6,1,12,0,0,35,10,25,3,11.25,1
3894,12,1,10,1,0,21,14,20,9,13.535,0
3895,12,1,10,1,1,18,14,14,12,13.183333333333332,0
3896,5,1,6,1,0,22,12,12,1,5.5,0
3897,12,1,10,1,1,20,15,16,15,12.311875,0
3898,11,1,5,1,0,34,12,15,10,12.6,0
3899,9,1,10,1,0,33,15,22,10,11.925,0
3900,12,1,10,1,1,22,14,14,12,13.9,0
3901,11,1,10,1,1,20,12,23,7,11.25,0
3902,9,1,7,1,0,35,10,16,8,13.028571428571428,0
3903,9,1,5,0,0,39,10,27,6,10.666666666666666,1
3904,12,1,10,0,0,19,15,14,0,0.0,1
3905,11,1,10,1,1,36,12,24,9,11.166666666666668,0
3906,12,1,10,1,1,21,16,16,14,13.957142857142856,0
3907,10,1,2,1,0,22,12,24,7,13.083333333333332,0
3908,10,1,10,1,1,42,12,15,12,14.30952380952381,0
3909,7,1,12,1,0,34,10,11,0,0.0,1
3910,15,1,5,1,0,20,12,17,11,11.633333333333333,0
3911,3,0,10,1,0,33,12,14,12,15.607142857142858,0
3912,11,1,10,1,0,20,12,17,10,11.2,0
3913,14,1,1,1,0,19,10,15,8,12.5,0
3914,17,0,10,1,0,34,19,43,13,12.211111111111109,1
3915,9,1,10,1,0,18,10,11,10,13.5,0
3916,3,0,7,1,1,24,12,18,10,12.5,0
3917,16,1,10,1,0,18,12,13,12,12.833333333333334,0
3918,14,1,11,1,0,20,10,13,6,13.0,0
3919,12,1,5,1,0,21,16,16,14,12.91,0
3920,10,1,10,1,1,19,12,21,9,11.0,0
3921,12,1,6,1,1,19,15,16,14,13.258125,0
3922,10,1,6,1,1,18,12,18,10,12.45,0
3923,3,0,6,1,1,38,16,22,15,12.944444444444445,0
3924,2,1,6,1,0,21,23,30,20,11.622727272727271,0
3925,9,1,10,1,0,23,10,11,1,5.0,0
3926,12,1,5,1,0,19,16,16,16,14.34125,0
3927,15,1,6,0,0,18,12,14,11,13.071428571428571,1
3928,2,1,6,1,1,18,0,0,0,0.0,0
3929,4,1,10,1,0,24,12,23,9,11.525,0
3930,15,1,6,1,1,18,12,12,12,13.75,0
3931,8,1,5,1,0,18,12,17,12,13.678571428571429,0
3932,17,0,8,1,0,26,20,25,18,13.033333333333331,0
3933,9,1,10,1,0,19,10,21,3,10.0,0
3934,14,1,10,1,1,19,12,16,0,0.0,1
3935,11,1,6,1,0,19,12,18,8,11.75,0
3936,8,1,10,1,0,20,10,19,6,11.5,1
3937,11,1,10,1,0,22,12,22,6,11.75,0
3938,12,1,6,1,0,19,15,16,15,14.668174603174604,0
3939,12,1,6,1,0,20,15,15,15,14.65982142857143,0
3940,9,1,6,1,0,36,10,20,7,12.1875,0
3941,16,1,10,1,0,29,13,20,0,0.0,1
3942,10,1,3,1,0,19,12,22,10,11.5,0
3943,9,1,5,0,0,24,10,0,0,0.0,1
3944,4,1,5,0,0,27,12,13,0,0.0,1
3945,15,1,10,1,1,18,12,14,12,14.071428571428571,0
3946,2,1,3,1,1,18,0,0,0,0.0,0
3947,13,1,4,1,0,21,14,0,0,0.0,1
3948,14,1,10,1,1,43,12,17,10,12.0,0
3949,9,1,10,1,1,18,10,22,10,13.8,0
3950,6,1,10,1,1,21,12,13,9,14.416666666666668,1
3951,9,1,2,1,0,26,10,5,0,0.0,1
3952,12,1,10,1,1,19,16,16,14,14.214285714285714,0
3953,6,1,12,1,0,18,10,10,10,12.7,0
3954,15,1,3,1,0,22,12,27,3,11.0,1
3955,12,1,5,1,0,27,15,0,0,0.0,1
3956,9,1,10,1,0,18,10,12,10,12.7,0
3957,6,1,8,1,0,19,10,20,8,12.9,0
3958,12,1,4,1,0,18,15,15,15,14.860714285714286,0
3959,6,1,5,1,1,19,12,17,12,14.928571428571429,0
3960,6,1,10,0,0,32,12,0,0,0.0,1
3961,12,1,10,1,0,23,43,44,43,15.05065359477124,0
3962,12,1,5,1,0,20,14,14,12,13.383333333333333,0
3963,2,1,6,1,0,20,23,28,22,13.170454545454549,0
3964,10,1,5,0,0,19,12,23,7,11.19047619047619,1
3965,12,1,6,1,1,18,16,16,16,13.01125,0
3966,4,1,10,1,0,21,12,24,7,11.333333333333332,1
3967,12,1,10,1,1,20,14,29,0,0.0,0
3968,6,1,3,1,0,22,12,27,9,12.833333333333332,0
3969,17,0,10,1,0,26,10,12,10,11.7,0
3970,5,1,4,1,0,20,12,13,11,12.983333333333334,0
3971,12,1,6,1,0,19,15,20,13,12.75,0
3972,17,0,10,1,0,31,10,14,9,11.1,0
3973,12,1,10,1,1,20,15,19,15,12.03188888888889,0
3974,6,1,8,1,0,20,10,19,9,12.714285714285715,0
3975,12,1,6,1,0,21,15,16,15,14.469841269841272,0
3976,12,1,10,1,0,18,15,15,15,13.19625,0
3977,12,1,10,1,1,19,14,14,12,13.8,0
3978,16,1,4,1,1,18,14,14,14,15.0,0
3979,15,1,8,1,0,40,12,15,10,12.8,0
3980,10,1,5,1,1,18,12,13,12,12.738095238095235,0
3981,6,1,3,1,0,18,12,13,12,15.25,0
3982,12,1,5,1,0,19,15,27,12,12.333333333333332,0
3983,10,1,10,1,1,19,12,13,12,13.0,0
3984,4,1,10,0,0,28,12,13,0,0.0,1
3985,5,1,10,1,0,20,12,12,12,12.583333333333332,0
3986,15,1,10,1,0,18,12,23,9,12.125,0
3987,12,1,5,1,0,18,14,14,12,15.25,0
3988,6,1,10,1,1,20,10,23,8,13.0,0
3989,10,1,10,1,0,28,29,29,24,12.083916083916083,0
3990,16,1,25,1,0,23,26,29,25,14.756944444444445,0
3991,16,1,6,1,0,19,14,17,6,10.5,1
3992,10,1,24,1,1,18,12,14,12,12.5,0
3993,15,1,10,0,1,20,12,13,11,12.15,0
3994,2,1,3,1,0,20,23,31,21,12.004273504273506,0
3995,17,0,10,1,0,27,10,10,2,5.25,1
3996,16,1,10,1,0,18,12,24,5,12.0,1
3997,13,1,5,1,1,37,15,21,15,11.642857142857142,0
3998,12,1,5,0,0,42,14,21,8,13.393333333333333,1
3999,12,1,5,1,0,20,15,17,14,13.60625,1
4000,7,1,10,0,0,34,10,10,0,0.0,1
4001,7,1,4,1,0,22,10,0,0,0.0,1
4002,11,1,10,1,0,39,12,12,12,13.416666666666668,0
4003,12,1,10,1,1,18,14,14,12,13.516666666666666,0
4004,5,1,10,1,1,21,12,14,12,13.226190476190476,0
4005,6,1,12,1,0,34,12,0,0,0.0,1
4006,4,1,10,1,1,22,12,18,12,13.0625,0
4007,4,1,5,1,0,31,12,35,3,7.2,1
4008,16,1,6,0,0,19,12,22,4,6.0,1
4009,11,1,6,1,0,19,10,15,0,0.0,1
4010,13,1,10,1,0,31,14,14,0,0.0,1
4011,9,1,6,1,0,19,10,21,6,10.65,0
4012,14,1,10,1,0,30,12,0,0,0.0,1
4013,12,1,4,1,1,20,15,16,15,15.826825396825395,0
4014,12,1,8,1,1,18,15,16,15,14.819285714285714,0
4015,17,0,6,1,0,31,10,13,6,11.166666666666668,1
4016,11,1,10,1,0,19,12,22,7,11.625,1
4017,3,0,10,1,1,43,11,11,0,0.0,1
4018,11,1,10,1,1,20,12,12,12,13.583333333333332,0
4019,12,1,6,1,1,19,16,16,16,13.9475,0
4020,14,1,2,1,0,22,10,11,3,5.666666666666667,1
4021,3,0,2,1,0,26,15,18,14,12.517857142857142,0
4022,9,1,6,1,1,19,10,14,10,11.925,0
4023,12,1,5,1,0,29,16,16,12,12.25,1
4024,13,1,14,1,0,20,14,26,2,5.833333333333333,0
4025,17,0,10,1,1,38,10,15,10,11.2,0
4026,4,1,10,1,0,41,24,39,21,12.266666666666666,0
4027,12,1,5,1,0,19,16,20,12,13.066666666666668,1
4028,5,1,5,1,0,19,12,14,12,13.854166666666668,0
4029,12,1,3,1,0,43,14,14,3,6.916666666666667,1
4030,8,1,10,1,0,19,10,10,10,12.5,0
4031,2,1,10,1,1,19,23,27,22,13.075757575757576,0
4032,12,1,4,1,0,18,16,16,16,13.74625,0
4033,2,1,3,1,0,19,0,0,0,0.0,1
4034,3,0,1,1,0,38,12,0,0,0.0,1
4035,8,1,5,1,0,37,12,15,0,0.0,1
4036,14,1,5,1,1,26,12,16,11,13.916666666666668,0
4037,10,1,10,1,1,21,12,21,6,10.7,0
4038,6,1,10,1,1,18,12,15,12,15.476190476190476,0
4039,16,1,3,1,0,18,14,16,14,11.857142857142858,0
4040,6,1,3,1,0,18,10,17,10,14.05,0
4041,10,1,10,1,0,19,12,13,12,12.94047619047619,0
4042,15,1,10,1,0,18,12,14,11,12.3,0
4043,12,1,4,1,0,18,16,24,14,12.285714285714286,0
4044,10,1,29,1,1,19,12,13,12,12.833333333333332,0
4045,12,1,8,1,0,19,15,0,0,0.0,1
4046,11,1,10,1,1,18,12,17,10,12.928571428571429,0
4047,12,1,10,1,0,18,16,16,14,13.9,0
4048,12,1,10,1,1,20,16,16,14,13.817142857142857,0
4049,13,1,5,1,1,22,15,20,13,13.094642857142858,0
4050,8,1,1,1,0,18,12,0,0,0.0,1
4051,11,1,8,1,1,19,12,12,12,12.166666666666666,0
4052,11,1,10,0,1,20,12,24,7,11.291666666666668,1
4053,5,1,4,1,0,19,12,14,11,12.575,0
4054,15,1,6,1,1,20,12,13,12,14.61904761904762,0
4055,6,1,3,1,0,28,12,29,8,12.0,1
4056,6,1,31,1,0,19,12,26,9,13.333333333333332,0
4057,4,1,6,1,0,22,12,22,10,13.11904761904762,0
4058,6,1,10,1,0,19,12,23,12,14.08173076923077,0
4059,15,1,6,0,0,18,12,0,0,0.0,1
4060,8,1,3,1,0,18,12,12,12,14.916666666666668,0
4061,8,1,3,1,0,22,10,20,9,12.767857142857142,0
4062,6,1,5,1,0,20,20,22,20,15.623931623931623,0
4063,17,0,10,1,1,24,10,16,10,12.517857142857142,0
4064,2,1,10,1,0,22,34,41,23,11.541666666666668,0
4065,3,0,6,1,0,20,12,13,11,13.083333333333332,0
4066,13,1,10,1,1,20,15,20,15,11.922569444444443,0
4067,3,0,10,0,0,35,12,0,0,0.0,1
4068,14,1,6,1,1,18,10,11,10,12.2,0
4069,10,1,4,1,0,19,12,16,12,11.416666666666666,0
4070,12,1,4,1,0,18,15,16,15,14.32857142857143,0
4071,11,1,5,1,0,18,12,23,8,10.875,1
4072,10,1,5,1,0,31,12,14,12,13.083333333333332,0
4073,10,1,6,1,1,19,12,14,12,13.75,0
4074,12,1,5,1,1,20,15,18,15,12.84375,0
4075,6,1,6,1,0,21,12,0,0,0.0,1
4076,12,1,10,1,1,18,16,16,14,13.971428571428572,0
4077,5,1,6,1,0,18,12,7,2,5.5,1
4078,17,0,5,1,0,33,10,11,10,14.066666666666666,0
4079,14,1,10,1,1,18,12,14,11,13.185714285714289,0
4080,2,1,8,0,1,18,0,0,0,0.0,1
4081,6,1,10,1,0,21,10,22,6,11.25,0
4082,11,1,6,1,0,19,12,16,8,11.625,0
4083,17,0,3,1,0,28,10,14,10,13.428571428571429,0
4084,9,1,10,0,0,29,9,4,0,0.0,1
4085,8,1,4,0,0,36,12,17,9,13.333333333333332,1
4086,3,0,10,1,1,32,12,14,12,13.0,0
4087,12,1,6,1,1,25,16,22,14,13.29,0
4088,17,0,4,1,0,33,20,28,17,10.40972222222222,0
4089,3,0,1,0,0,34,14,28,4,12.5,1
4090,3,0,1,1,0,33,12,17,11,11.283333333333331,0
4091,17,0,10,0,0,29,10,27,5,12.925,1
4092,12,1,5,1,0,18,15,23,6,6.930833333333333,1
4093,15,1,8,1,1,18,12,13,12,12.154761904761903,0
4094,10,1,5,1,0,38,12,32,10,14.125,0
4095,12,1,10,1,1,19,14,14,12,15.433333333333332,0
4096,3,0,10,1,1,39,12,12,12,14.666666666666668,0
4097,17,0,10,1,0,37,26,36,23,11.598484848484848,0
4098,13,1,6,1,0,32,15,15,0,0.0,1
4099,10,1,5,1,0,18,7,1,0,0.0,1
4100,13,1,5,1,0,20,15,17,15,12.479166666666668,0
4101,5,1,10,1,0,20,12,12,12,11.666666666666666,0
4102,6,1,10,1,1,23,12,14,12,13.547619047619047,0
4103,9,1,5,1,0,19,10,16,9,11.475,0
4104,10,1,10,1,0,18,12,15,12,13.94047619047619,0
4105,9,1,10,1,0,19,10,15,10,12.122222222222224,0
4106,15,1,6,1,0,20,12,20,9,12.525,0
4107,12,1,10,1,0,19,16,20,12,13.78,1
4108,12,1,5,1,0,19,16,16,14,15.11,0
4109,10,1,5,1,0,18,12,18,9,11.1,0
4110,12,1,10,1,1,20,16,16,14,15.798571428571426,0
4111,12,1,10,1,0,20,15,15,15,14.687857142857144,0
4112,12,1,8,1,0,24,16,22,14,12.16,0
4113,13,1,8,1,0,24,14,0,0,0.0,1
4114,15,1,3,1,0,20,12,12,12,14.916666666666668,0
4115,5,1,4,1,0,20,12,12,9,12.583333333333334,0
4116,6,1,4,0,0,18,12,15,12,13.666666666666668,0
4117,12,1,10,1,0,18,16,16,14,14.2,0
4118,6,1,5,1,0,21,10,11,10,12.7,0
4119,16,1,5,1,0,18,12,19,9,13.333333333333332,0
4120,12,1,6,1,1,19,16,16,14,12.485714285714286,0
4121,6,1,5,1,0,22,12,14,12,16.642857142857142,0
4122,10,1,8,1,0,19,12,16,11,10.483333333333334,0
4123,12,1,10,1,0,18,14,14,12,14.716666666666669,0
4124,6,1,10,1,1,19,10,21,7,12.45,0
4125,12,1,6,1,1,24,16,16,14,11.971428571428572,0
4126,6,1,10,1,0,19,10,14,7,12.75,0
4127,3,0,6,1,0,34,12,13,12,12.0,0
4128,6,1,10,1,0,19,22,35,12,14.591346153846152,0
4129,12,1,8,1,1,18,14,14,12,12.666666666666666,0
4130,12,1,10,1,1,19,15,18,15,14.408375,0
4131,12,1,2,1,0,25,16,16,14,12.084285714285716,0
4132,6,1,3,1,0,21,24,45,16,12.225,0
4133,11,1,8,1,0,18,12,20,10,11.9,0
4134,10,1,5,1,1,18,12,21,10,11.25,0
4135,3,0,10,1,0,28,12,16,10,11.9,0
4136,12,1,6,1,1,18,16,16,14,11.857142857142858,0
4137,11,1,10,1,0,41,12,18,11,12.642857142857142,0
4138,16,1,6,1,0,18,12,22,7,12.916666666666668,1
4139,10,1,8,1,1,21,12,23,8,11.325,0
4140,10,1,13,1,0,41,12,0,0,0.0,1
4141,5,1,3,1,0,32,6,6,3,16.0,1
4142,3,0,1,1,0,29,12,17,12,11.333333333333332,0
4143,13,1,10,1,0,24,15,29,12,12.275,0
4144,13,1,8,1,0,22,15,24,14,11.290972222222225,0
4145,10,1,2,1,0,21,12,0,0,0.0,1
4146,12,1,10,1,0,39,14,25,8,12.28125,1
4147,6,1,10,0,1,44,12,27,6,11.375,0
4148,9,1,10,1,0,20,10,19,4,10.5,0
4149,12,1,10,1,0,21,28,52,24,13.417391304347827,0
4150,15,1,1,1,0,18,12,13,12,15.011904761904765,0
4151,4,1,6,1,0,34,12,23,10,13.166666666666668,0
4152,6,1,12,1,0,18,10,13,9,14.066666666666666,0
4153,2,1,10,1,0,19,0,0,0,0.0,0
4154,16,1,7,1,0,18,12,22,6,11.166666666666666,1
4155,6,1,3,1,0,19,12,21,11,14.214285714285715,0
4156,12,1,10,1,1,18,16,16,14,13.242857142857144,0
4157,8,1,3,1,0,19,10,20,3,12.75,1
4158,12,1,5,1,1,19,15,18,13,12.5625,0
4159,14,1,6,1,1,18,12,15,12,13.583333333333332,0
4160,17,0,8,1,1,23,12,16,11,12.066666666666666,0
4161,11,1,10,0,0,18,12,13,10,12.2,0
4162,16,1,12,1,0,33,12,15,9,11.583333333333332,1
4163,10,1,10,1,0,19,12,18,12,11.583333333333332,0
4164,2,1,8,1,0,21,0,0,0,0.0,1
4165,12,1,10,1,0,18,15,16,15,13.378571428571426,0
4166,17,0,6,1,1,21,10,14,8,12.025,0
4167,5,1,5,1,0,19,12,12,12,13.916666666666668,0
4168,15,1,1,1,0,20,12,18,8,11.125,0
4169,15,1,1,1,0,20,8,16,0,0.0,1
4170,16,1,8,1,0,20,12,24,7,12.041666666666668,0
4171,10,1,5,1,1,18,12,23,4,5.5,0
4172,9,1,6,1,0,18,10,20,2,14.0,0
4173,12,1,8,1,1,20,15,17,15,14.546666666666669,0
4174,10,1,6,1,1,21,12,14,12,13.25,0
4175,12,1,10,1,0,19,16,24,14,12.071428571428571,0
4176,11,1,8,1,1,18,12,12,12,12.583333333333332,0
4177,6,1,10,1,0,27,12,27,11,12.0625,0
4178,12,1,8,1,1,21,15,18,14,13.22875,0
4179,12,1,5,1,1,18,15,16,15,14.330625,0
4180,16,1,6,1,0,18,12,26,7,12.083333333333332,0
4181,16,1,10,0,0,28,11,10,0,0.0,1
4182,13,1,3,1,0,36,14,27,8,11.8,1
4183,6,1,10,1,0,20,10,12,10,14.4,0
4184,10,1,1,1,0,19,12,21,10,11.2,0
4185,17,0,10,1,0,20,10,20,0,0.0,0
4186,6,1,10,1,0,19,10,25,7,12.875,0
4187,3,0,4,1,0,28,12,14,11,12.416666666666668,0
4188,14,1,8,1,0,20,10,14,9,11.775,0
4189,11,1,2,1,0,28,26,42,20,12.166666666666668,0
4190,17,0,10,1,0,24,20,40,9,11.75,1
4191,6,1,4,1,0,20,12,19,10,12.083333333333332,0
4192,16,1,6,1,0,22,12,17,9,11.925,0
4193,11,1,5,1,1,18,12,16,10,12.392857142857142,0
4194,9,1,10,0,0,22,10,24,2,5.75,1
4195,11,1,10,1,1,18,12,20,10,11.958333333333332,0
4196,12,1,6,1,1,21,16,16,14,13.514285714285714,0
4197,15,1,5,1,0,19,12,16,12,13.357142857142858,0
4198,16,1,6,1,0,22,12,22,7,12.625,0
4199,12,1,6,1,1,20,16,16,14,12.744285714285716,0
4200,9,1,29,1,0,20,10,18,9,11.775,0
4201,3,0,6,1,0,19,12,13,12,11.916666666666666,0
4202,2,1,8,1,0,20,0,0,0,0.0,0
4203,5,1,10,1,1,20,12,18,11,12.8875,0
4204,10,1,1,1,0,20,12,19,9,11.65,1
4205,12,1,5,1,0,19,14,14,12,13.533333333333331,0
4206,11,1,10,1,1,18,12,17,10,14.083333333333332,0
4207,12,1,8,1,1,18,15,16,15,14.704206349206348,0
4208,2,1,5,0,0,19,0,0,0,0.0,1
4209,9,1,10,1,0,20,10,12,10,13.3,0
4210,11,1,4,1,1,22,12,15,10,13.041666666666668,0
4211,10,1,6,1,1,18,12,12,12,14.916666666666666,0
4212,15,1,5,1,0,19,12,12,12,14.0,0
4213,10,1,10,0,1,20,12,19,10,12.4,0
4214,12,1,6,1,1,19,15,17,15,14.475,0
4215,2,1,6,0,0,18,0,0,0,0.0,1
4216,15,1,4,0,0,20,9,9,0,0.0,1
4217,15,1,10,1,1,19,12,13,12,12.916666666666668,0
4218,15,1,6,1,0,18,12,12,12,13.416666666666668,0
4219,10,1,10,1,0,18,12,15,11,12.416666666666668,0
4220,14,1,1,1,0,22,10,11,2,6.25,1
4221,10,1,10,1,0,18,12,21,12,16.5,0
4222,10,1,10,1,0,20,12,13,12,13.25,0
4223,11,1,6,1,0,19,12,13,12,12.273809523809524,0
4224,12,1,6,1,1,19,15,20,14,13.463636363636365,0
4225,10,1,6,1,0,21,12,13,12,13.035714285714285,0
4226,3,0,6,1,1,19,12,21,10,11.5,1
4227,10,1,8,1,1,19,12,13,12,13.392857142857142,0
4228,3,0,6,1,0,45,12,15,10,13.3,0
4229,6,1,13,0,1,28,10,19,1,6.0,1
4230,12,1,3,1,0,28,15,16,15,14.84375,0
4231,17,0,10,1,0,25,10,19,8,11.625,0
4232,14,1,5,0,0,19,12,19,7,11.458333333333332,1
4233,12,1,10,1,0,19,16,16,14,14.992857142857142,0
4234,9,1,10,1,0,20,10,22,7,10.875,0
4235,10,1,10,1,0,22,12,13,7,11.125,0
4236,15,1,10,1,1,20,12,13,12,13.166666666666668,0
4237,12,1,8,1,0,20,14,14,12,13.016666666666666,0
4238,6,1,5,0,0,20,10,15,5,11.416666666666668,1
4239,6,1,4,1,0,27,12,14,12,15.404761904761903,0
4240,6,1,10,1,0,22,12,18,11,14.333333333333334,0
4241,12,1,10,0,0,19,16,16,14,13.327142857142857,1
4242,10,1,4,0,0,19,12,26,6,11.25,1
4243,5,1,3,1,0,18,12,25,12,11.044642857142858,0
4244,2,1,3,1,0,19,23,25,22,12.530303030303031,1
4245,16,1,10,0,0,20,13,15,0,0.0,1
4246,17,0,4,0,0,39,28,29,20,11.583333333333332,1
4247,3,0,5,1,0,37,12,16,12,11.416666666666668,0
4248,12,1,5,0,0,30,14,20,6,12.0,1
4249,17,0,10,1,0,41,20,21,20,14.25,0
4250,12,1,6,0,0,40,16,22,10,11.832,1
4251,9,1,5,1,0,20,10,23,2,5.0,1
4252,17,0,10,1,0,28,10,11,10,11.8,0
4253,16,1,10,0,0,19,14,24,5,6.1,1
4254,14,1,6,1,0,23,10,12,7,11.291666666666668,1
4255,3,0,3,1,0,18,27,39,22,13.200854700854702,1
4256,12,1,5,1,0,24,16,16,14,12.412857142857144,0
4257,14,1,6,1,0,21,10,13,7,12.708333333333332,0
4258,12,1,8,1,0,19,16,22,14,12.545714285714286,0
4259,15,1,10,1,0,19,12,25,5,13.5,1
4260,4,1,10,0,0,48,12,12,0,0.0,1
4261,17,0,10,0,0,38,24,24,18,12.61111111111111,1
4262,9,1,4,1,0,19,10,18,10,13.142857142857142,0
4263,17,0,10,1,0,30,10,15,4,11.333333333333332,1
4264,4,1,10,1,1,24,12,16,12,13.11111111111111,0
4265,15,1,10,1,0,19,12,14,12,12.797619047619047,0
4266,2,1,10,1,0,21,0,0,0,0.0,0
4267,11,1,6,1,1,21,12,13,11,11.933333333333334,0
4268,17,0,5,1,0,19,10,19,8,11.625,1
4269,5,1,3,1,0,18,12,14,7,11.5,0
4270,5,1,10,1,1,18,12,12,12,12.833333333333332,0
4271,7,1,2,1,0,19,10,11,10,14.9,1
4272,12,1,10,1,1,19,16,16,14,12.514285714285714,0
4273,6,1,3,1,0,18,10,12,6,13.333333333333332,0
4274,11,1,10,1,0,25,12,16,11,12.883333333333333,0
4275,7,1,10,1,0,18,10,20,7,12.666666666666668,0
4276,9,1,5,0,0,29,10,10,1,6.5,1
4277,7,1,12,1,0,21,10,18,4,11.833333333333332,1
4278,15,1,5,1,1,18,12,12,12,14.833333333333334,0
4279,11,1,10,1,1,20,12,18,0,0.0,1
4280,17,0,10,1,0,27,10,14,1,5.5,1
4281,6,1,5,1,0,21,12,24,3,5.625,0
4282,9,1,6,1,0,20,10,19,7,10.660714285714285,1
4283,9,1,8,0,0,28,10,16,1,5.5,1
4284,13,1,10,1,1,24,14,20,13,11.357142857142858,0
4285,9,1,3,1,0,22,10,20,7,11.375,0
4286,6,1,10,1,0,20,10,17,9,13.233333333333334,0
4287,6,1,5,1,0,21,10,22,8,11.866666666666667,0
4288,4,1,10,0,0,23,12,20,4,12.166666666666668,1
4289,10,1,8,1,0,18,12,16,11,11.383333333333333,0
4290,2,1,5,1,1,20,27,29,23,11.552447552447552,0
4291,2,1,5,1,0,19,0,0,0,0.0,0
4292,12,1,5,1,0,32,15,15,15,13.770535714285714,0
4293,11,1,10,1,0,20,12,32,4,10.666666666666668,1
4294,4,1,8,1,0,32,31,40,30,13.74342105263158,0
4295,4,1,10,1,0,28,23,36,14,11.3125,0
4296,5,1,6,1,1,21,16,17,11,11.821428571428571,0
4297,15,1,10,1,1,19,12,16,11,13.5,0
4298,17,0,10,1,0,24,10,13,3,5.666666666666667,1
4299,9,1,10,1,0,18,10,18,2,10.0,1
4300,4,1,7,1,0,20,12,29,10,11.857142857142858,0
4301,2,1,10,0,0,25,0,0,0,0.0,1
4302,9,1,10,1,0,25,29,30,25,11.301282051282053,1
4303,15,1,5,1,0,18,12,16,11,11.8,1
4304,9,1,8,1,0,19,10,11,4,6.875,1
4305,9,1,10,1,0,18,10,23,9,10.75,1
4306,9,1,5,0,0,25,10,11,0,0.0,1
4307,2,1,1,1,0,38,0,0,0,0.0,1
4308,2,1,2,1,0,19,0,0,0,0.0,1
4309,15,1,10,1,0,19,12,17,11,12.766666666666666,0
4310,6,1,10,1,1,22,12,21,12,13.526785714285715,0
4311,7,1,4,1,0,18,10,20,1,5.0,0
4312,17,0,4,0,0,32,10,21,6,14.875,1
4313,16,1,3,1,0,37,40,40,40,12.343358395989975,0
